ID_PREINSCRIPCION,ID_CURSO_ACADEMICO,ID_CONVOCATORIA,ID_TIPO_ACCESO_PREINS,ID_TIPO_PROCEDIMIENTO,ID_ESTUDIO_PREVIO,ID_UNIVERSIDAD,ID_CUPO_ADJUDICACION,NOTA_ADMISION,ID_PLAN_ESTUDIO,ORDEN_PREFERENCIA,RESOLUCION_SOLICITUD,SN_ADMITIDO,ORDEN_ADJUDICACION,FECHA_PREINSCRIPCION,ID_PERSONA,FECHA_NACIMIENTO,ID_SEXO,SEXO,ID_POBLACION_NACIMIENTO,ID_PAIS_NACIMIENTO,ID_PAIS_NACIONALIDAD,EDAD,FECHA_CARGA,ID_CENTRO,ID_PAIS_UNIVERSIDAD_ORIGEN,RESOLUCION_LLAMAMIENTO,NUM_LLAMAMIENTO,RESOLUCION_FINAL,ID_ESTADO_ADJUDICACION,ID_CURSO_ACADEMICO_NK,ID_RANGO_NOTA_ADMISION,SN_MATRICULADO,SN_PARTICIPA_ADJUDICACION,ID_POBLACION_FAMILIAR,SN_CREDENCIAL_UNED,FLG_CREDENCIAL_UNED,NOTA_ACCESO,ID_FECHA_CARGA,ID_TIPO_CENTRO,ID_CAMPUS,ID_POBLACION_CENTRO,ID_TIPO_ESTUDIO,ID_ESTUDIO,ID_RAMA_CONOCIMIENTO,ID_DETALLE_CUPO_GENERAL,ID_DETALLE_CUPO_GENERAL_NK,ID_PAIS_FAMILIAR,ID_PAIS_FAMILIAR_NK,EDAD_EST,ID_EDAD_EST
100416,20200,4,15,2,9,12,5,12.7,44,3,A,S,4.0,2020-11-02,47,1972-08-09,2,M,370,64,47,53,2020-03-09,26,22,P1,1,Resolución final para la solicitud 100416 del 2020-11-02,5,2020,1,S,N,51,S,1,12.78,20220802,6,1,395,5,22,6,8,DC08,52,EST,Joven,2
100417,20210,1,8,1,6,26,3,12.15,1,10,D,N,,2021-11-24,23,1990-03-21,2,M,439,6,63,35,2021-04-05,45,3,A1,1,Resolución final para la solicitud 100417 del 2021-11-24,2,2021,1,S,S,194,S,1,7.96,20200907,6,2,419,4,28,5,10,DC10,88,ESP,No consta,9
100418,20130,5,4,1,7,16,3,10.44,99,4,P,N,,2013-12-15,31,1976-08-21,1,H,470,21,27,49,2023-04-16,37,57,P2,2,Resolución final para la solicitud 100418 del 2013-12-15,7,2013,1,S,S,84,S,1,7.74,20230814,6,2,414,9,3,4,1,DC01,100,VUT,Senior,8
100419,20200,4,13,1,8,7,2,8.45,37,1,A,S,3.0,2020-12-01,47,2007-08-02,2,M,304,80,51,18,2023-04-14,33,33,A2,2,Resolución final para la solicitud 100419 del 2020-12-01,1,2020,1,N,S,121,N,0,5.68,20200627,7,5,63,2,31,10,10,DC10,8,HTI,Senior,8
100420,20130,2,12,4,1,39,2,5.43,99,8,P,N,,2013-10-13,98,1974-09-07,1,H,20,17,27,51,2021-10-06,39,97,A1,1,Resolución final para la solicitud 100420 del 2013-10-13,1,2013,1,S,N,459,N,0,6.85,20231109,3,6,97,10,29,9,4,DC04,14,DEU,Joven,2
100421,20150,5,8,2,10,28,6,9.92,24,2,P,N,,2015-05-25,10,1987-09-16,1,H,319,43,56,38,2022-03-11,43,75,P2,2,Resolución final para la solicitud 100421 del 2015-05-25,2,2015,1,N,N,248,N,0,7.56,20230311,3,7,333,9,28,10,3,DC03,97,GAB,No consta,9
100422,20130,4,13,4,1,12,4,11.17,40,4,A,S,2.0,2013-03-20,79,2008-06-01,1,H,457,35,69,17,2020-07-03,16,75,P1,1,Resolución final para la solicitud 100422 del 2013-03-20,3,2013,1,N,S,367,N,0,6.29,20201015,5,3,8,4,15,8,9,DC09,1,ESP,Senior,8
100423,20230,2,6,4,4,39,3,13.82,100,1,D,N,,2023-12-21,25,1969-07-18,1,H,14,60,75,56,2020-02-04,5,26,P2,2,Resolución final para la solicitud 100423 del 2023-12-21,2,2023,1,S,N,301,S,1,13.74,20231122,5,1,31,7,8,15,10,DC10,75,PRY,Adulto ...,7
100424,20120,3,10,5,7,23,1,8.04,77,9,A,S,4.0,2012-04-15,36,1968-09-13,2,M,33,84,66,57,2021-02-16,12,53,A2,2,Resolución final para la solicitud 100424 del 2012-04-15,4,2012,1,S,S,309,S,1,13.71,20210506,8,7,148,5,6,3,6,DC06,89,KEN,Senior,8
100425,20220,3,7,4,1,78,6,8.93,63,3,A,S,1.0,2022-09-27,25,1972-10-12,1,H,339,15,41,53,2020-08-20,16,45,D2,2,Resolución final para la solicitud 100425 del 2022-09-27,7,2022,1,S,S,463,S,1,8.18,20210916,5,3,456,9,9,3,1,DC01,89,KEN,Menor d...,1
100426,20150,3,5,5,10,68,6,13.62,76,2,D,N,,2015-07-06,51,1999-05-08,1,H,243,39,32,26,2021-07-20,3,68,D1,1,Resolución final para la solicitud 100426 del 2015-07-06,6,2015,1,N,N,83,N,0,5.8,20220113,2,6,30,6,26,3,3,DC03,86,BHR,Joven,2
100427,20120,1,1,5,1,48,1,9.85,66,4,P,N,,2012-03-08,86,1995-03-15,1,H,142,43,24,30,2023-04-30,3,28,A2,2,Resolución final para la solicitud 100427 del 2012-03-08,3,2012,1,N,S,79,N,0,10.47,20220621,2,6,257,9,23,10,6,DC06,12,ITA,Adulto ...,6
100428,20160,4,7,1,7,99,1,8.24,5,6,D,N,,2016-02-02,10,1972-02-28,1,H,332,46,34,53,2020-08-07,30,80,P1,1,Resolución final para la solicitud 100428 del 2016-02-02,5,2016,1,N,N,280,S,1,9.25,20231125,1,8,428,6,20,1,10,DC10,76,COM,Joven,2
100429,20220,5,5,1,3,91,4,6.81,52,4,A,S,4.0,2022-06-22,89,1992-05-04,1,H,116,42,25,33,2022-11-02,43,65,P2,2,Resolución final para la solicitud 100429 del 2022-06-22,7,2022,1,S,N,269,N,0,6.82,20221229,3,7,259,7,32,6,5,DC05,5,SWZ,Adulto ...,6
100430,20100,5,9,3,1,7,2,9.5,80,7,D,N,,2010-06-02,77,1963-04-11,1,H,471,69,7,62,2023-03-07,40,83,A2,2,Resolución final para la solicitud 100430 del 2010-06-02,1,2010,1,S,N,277,N,0,8.35,20200805,6,8,72,8,32,7,6,DC06,59,BRA,Joven a...,3
100431,20230,2,1,5,2,81,2,12.47,11,10,A,S,3.0,2023-12-19,61,1960-09-05,1,H,312,3,20,65,2021-06-15,47,63,P1,1,Resolución final para la solicitud 100431 del 2023-12-19,7,2023,1,N,N,20,S,1,12.06,20210506,7,10,23,9,11,4,8,DC08,25,PHL,Adulto ...,7
100432,20150,5,9,3,10,36,6,11.59,76,5,A,S,4.0,2015-12-27,14,1985-09-16,2,M,343,95,5,40,2022-12-07,9,23,P2,2,Resolución final para la solicitud 100432 del 2015-12-27,2,2015,1,S,N,462,N,0,10.36,20210429,7,3,171,10,33,3,9,DC09,62,DMA,Adulto,5
100433,20130,5,4,5,7,92,5,9.2,93,1,P,N,,2013-11-25,64,1988-05-26,1,H,235,18,21,37,2022-05-16,27,5,D1,1,Resolución final para la solicitud 100433 del 2013-11-25,4,2013,1,N,S,116,S,1,13.77,20220523,3,6,294,3,7,3,4,DC04,27,SLV,Menor d...,1
100434,20240,5,1,2,10,67,1,10.84,71,3,D,N,,2024-06-21,59,1969-03-22,1,H,495,92,75,56,2022-01-11,6,5,A1,1,Resolución final para la solicitud 100434 del 2024-06-21,2,2024,1,S,S,440,S,1,10.27,20220216,8,3,158,2,48,7,1,DC01,16,BLR,No consta,9
100435,20230,3,4,3,8,13,6,9.93,27,1,A,S,4.0,2023-09-23,16,2001-04-16,1,H,444,19,64,24,2021-12-18,21,96,P1,1,Resolución final para la solicitud 100435 del 2023-09-23,6,2023,1,S,N,361,S,1,8.8,20220913,1,8,311,4,7,10,6,DC06,34,AUS,Adulto ...,7
100436,20100,4,10,2,5,64,1,13.57,19,8,D,N,,2010-11-27,15,1978-03-18,2,M,294,20,40,47,2020-04-24,16,98,A2,2,Resolución final para la solicitud 100436 del 2010-11-27,3,2010,1,S,S,169,S,1,14.0,20230115,5,3,252,8,7,4,6,DC06,37,SLB,Descono...,10
100437,20160,1,5,5,10,11,4,8.84,45,7,D,N,,2016-08-23,51,1972-04-01,1,H,231,48,69,53,2020-06-21,19,18,A1,1,Resolución final para la solicitud 100437 del 2016-08-23,6,2016,1,S,N,242,S,1,13.53,20220601,6,2,226,10,42,5,2,DC02,30,HND,Joven,2
100438,20140,4,13,3,4,53,5,12.05,37,1,D,N,,2014-04-08,83,1998-05-23,2,M,385,52,30,27,2022-08-09,45,44,P2,2,Resolución final para la solicitud 100438 del 2014-04-08,4,2014,1,N,S,332,N,0,7.93,20201204,6,2,345,1,36,6,5,DC05,91,QAT,Adulto,5
100439,20210,5,11,2,10,9,6,12.63,56,5,P,N,,2021-04-28,39,1992-04-01,1,H,432,63,29,33,2020-03-26,40,76,P2,2,Resolución final para la solicitud 100439 del 2021-04-28,4,2021,1,S,N,207,N,0,8.87,20201116,6,8,397,6,34,2,3,DC03,3,ISL,No consta,9
100440,20120,5,14,3,1,85,1,7.89,81,1,D,N,,2012-09-02,29,2002-07-22,1,H,164,65,69,23,2021-01-27,24,96,A2,2,Resolución final para la solicitud 100440 del 2012-09-02,2,2012,1,N,N,225,N,0,8.52,20220808,6,2,210,5,10,14,5,DC05,32,THA,Adulto ...,4
100441,20240,4,12,5,7,58,1,9.4,92,3,A,S,4.0,2024-12-13,78,1970-12-03,2,M,311,30,99,55,2020-11-23,30,99,D2,2,Resolución final para la solicitud 100441 del 2024-12-13,1,2024,1,N,S,335,S,1,9.26,20210315,1,8,75,4,47,3,1,DC01,24,BLZ,Adulto ...,7
100442,20230,1,8,3,7,68,1,8.72,72,1,A,S,4.0,2023-11-08,72,1977-07-09,2,M,229,34,57,48,2020-05-02,49,50,A2,2,Resolución final para la solicitud 100442 del 2023-11-08,1,2023,1,S,S,145,S,1,11.69,20230507,6,1,446,6,37,6,8,DC08,90,TTO,Descono...,10
100443,20230,3,1,1,5,80,4,9.04,63,1,P,N,,2023-04-01,69,1968-09-11,1,H,223,51,98,57,2023-03-15,42,17,D2,2,Resolución final para la solicitud 100443 del 2023-04-01,6,2023,1,S,N,353,N,0,10.76,20211219,7,2,51,9,4,10,4,DC04,21,VNM,Joven a...,3
100444,20130,2,10,3,1,92,4,9.85,34,9,P,N,,2013-07-18,85,1971-11-25,1,H,412,51,56,54,2022-06-12,26,1,D1,1,Resolución final para la solicitud 100444 del 2013-07-18,1,2013,1,S,S,182,S,1,10.11,20220510,6,1,61,2,2,14,6,DC06,61,CHN,Joven a...,3
100445,20240,1,14,4,6,3,4,6.51,50,5,P,N,,2024-12-07,92,1989-04-18,1,H,235,58,12,36,2023-07-11,24,37,P1,1,Resolución final para la solicitud 100445 del 2024-12-07,4,2024,1,S,S,189,S,1,5.63,20211024,6,2,34,4,31,9,6,DC06,46,MDV,Joven a...,3
100446,20230,1,5,1,1,35,6,11.34,34,1,A,S,4.0,2023-06-10,38,1998-04-26,2,M,217,30,44,27,2021-04-06,7,8,P1,1,Resolución final para la solicitud 100446 del 2023-06-10,7,2023,1,N,S,485,S,1,13.36,20220922,1,10,289,2,36,13,8,DC08,71,LSO,Adulto ...,4
100447,20100,4,4,5,1,62,4,6.4,53,10,D,N,,2010-04-29,75,1972-05-02,2,M,193,87,82,53,2023-01-12,40,100,P1,1,Resolución final para la solicitud 100447 del 2010-04-29,4,2010,1,S,N,139,S,1,6.35,20221107,6,8,123,10,10,1,1,DC01,72,GNB,Adulto,5
100448,20200,5,8,1,6,17,4,7.55,65,6,D,N,,2020-03-13,51,1979-07-21,1,H,136,83,50,46,2023-11-16,13,52,D1,1,Resolución final para la solicitud 100448 del 2020-03-13,4,2020,1,N,N,423,S,1,6.2,20221202,8,2,265,4,41,15,6,DC06,74,SRB,Joven,2
100449,20130,5,15,4,7,42,6,10.27,48,1,D,N,,2013-07-08,62,1988-06-04,2,M,136,66,89,37,2023-03-20,36,44,P2,2,Resolución final para la solicitud 100449 del 2013-07-08,2,2013,1,S,N,50,S,1,8.52,20200727,6,1,182,1,17,9,4,DC04,72,GNB,Adulto ...,4
100450,20150,1,14,4,2,55,2,10.85,65,5,A,S,5.0,2015-06-18,59,1970-02-28,1,H,76,48,62,55,2020-11-26,50,68,A2,2,Resolución final para la solicitud 100450 del 2015-06-18,7,2015,1,N,N,293,N,0,13.24,20220208,5,7,22,5,24,8,5,DC05,75,PRY,Adulto ...,6
100451,20110,5,11,1,3,25,5,11.28,43,9,P,N,,2011-07-22,2,2004-04-23,1,H,9,45,68,21,2020-05-19,3,98,P1,1,Resolución final para la solicitud 100451 del 2011-07-22,5,2011,1,S,N,160,S,1,6.87,20230620,2,6,86,4,50,4,6,DC06,88,ESP,Adulto ...,6
100452,20230,3,13,5,4,58,6,12.25,52,7,P,N,,2023-06-04,47,2001-10-31,2,M,497,87,12,24,2023-09-08,16,95,P2,2,Resolución final para la solicitud 100452 del 2023-06-04,5,2023,1,S,S,180,N,0,13.28,20220717,5,3,124,6,36,7,9,DC09,78,GNQ,Adulto ...,4
100453,20130,4,9,1,4,11,3,9.74,40,9,D,N,,2013-11-09,32,1962-02-16,2,M,316,29,94,63,2023-10-09,9,78,A1,1,Resolución final para la solicitud 100453 del 2013-11-09,1,2013,1,S,S,388,N,0,13.18,20200327,7,3,463,3,17,13,5,DC05,59,BRA,Adulto ...,7
100454,20120,2,10,4,10,72,5,5.92,100,7,P,N,,2012-06-18,27,1991-10-03,2,M,357,42,24,34,2023-01-08,8,68,A2,2,Resolución final para la solicitud 100454 del 2012-06-18,6,2012,1,S,S,220,S,1,8.43,20210902,5,1,80,5,50,6,7,DC07,23,GTM,Adulto ...,6
100455,20100,3,8,4,6,12,3,12.92,92,4,P,N,,2010-01-02,22,1982-11-03,1,H,162,46,29,43,2022-08-27,21,99,D1,1,Resolución final para la solicitud 100455 del 2010-01-02,4,2010,1,N,N,446,N,0,8.67,20230113,1,8,79,3,25,9,9,DC09,6,UKR,Joven a...,3
100456,20190,1,2,5,4,90,5,12.11,96,10,A,S,4.0,2019-02-04,37,1969-11-16,1,H,27,38,79,56,2021-03-14,18,7,P1,1,Resolución final para la solicitud 100456 del 2019-02-04,1,2019,1,N,S,103,S,1,7.96,20230802,7,10,321,10,15,1,2,DC02,24,BLZ,Joven a...,3
100457,20200,2,12,1,4,29,4,12.36,75,2,A,S,5.0,2020-04-03,62,1970-11-13,2,M,482,54,97,55,2023-01-31,36,11,P2,2,Resolución final para la solicitud 100457 del 2020-04-03,2,2020,1,N,S,51,S,1,9.71,20231020,6,1,199,9,11,11,10,DC10,17,URY,Adulto ...,7
100458,20150,3,8,3,5,40,3,9.16,54,8,P,N,,2015-08-05,81,1989-06-03,2,M,129,91,26,36,2021-04-30,38,22,P2,2,Resolución final para la solicitud 100458 del 2015-08-05,2,2015,1,N,S,40,S,1,9.94,20200105,8,7,31,9,24,4,6,DC06,94,UGA,Adulto ...,7
100459,20140,3,5,1,1,40,5,10.34,54,10,A,S,4.0,2014-11-15,96,1992-02-12,2,M,433,9,94,33,2023-11-01,34,34,A2,2,Resolución final para la solicitud 100459 del 2014-11-15,5,2014,1,S,S,204,S,1,8.51,20231022,5,8,203,7,2,4,8,DC08,33,LBR,No consta,9
100460,20150,4,2,4,10,94,5,7.69,29,5,D,N,,2015-06-19,39,1982-09-28,1,H,454,50,72,43,2022-12-09,37,56,P1,1,Resolución final para la solicitud 100460 del 2015-06-19,1,2015,1,N,S,393,S,1,9.92,20221003,6,2,387,9,46,13,6,DC06,97,GAB,Senior,8
100461,20200,1,11,4,6,63,1,13.26,20,7,A,S,5.0,2020-12-01,91,1995-06-21,2,M,234,16,31,30,2023-09-21,10,2,P2,2,Resolución final para la solicitud 100461 del 2020-12-01,3,2020,1,S,S,254,N,0,11.76,20220203,4,5,399,9,22,6,3,DC03,84,BWA,Adulto ...,6
100462,20130,3,15,1,3,26,6,12.95,9,7,D,N,,2013-05-02,89,1994-01-23,1,H,430,62,86,31,2020-04-08,23,88,P2,2,Resolución final para la solicitud 100462 del 2013-05-02,1,2013,1,N,S,329,S,1,7.68,20210202,6,1,249,4,44,4,8,DC08,33,LBR,Senior,8
100463,20160,4,15,2,2,81,6,6.13,88,2,D,N,,2016-08-03,61,1995-07-18,1,H,495,71,7,30,2021-11-26,30,39,A1,1,Resolución final para la solicitud 100463 del 2016-08-03,1,2016,1,N,S,448,N,0,12.59,20210129,1,8,401,3,44,13,3,DC03,91,QAT,Adulto,5
100464,20170,3,7,5,4,38,5,6.75,83,5,P,N,,2017-10-21,24,1990-03-02,1,H,133,33,82,35,2023-05-03,10,30,A1,1,Resolución final para la solicitud 100464 del 2017-10-21,4,2017,1,S,S,451,S,1,6.31,20200229,4,5,269,9,31,10,4,DC04,26,MNG,Adulto ...,4
100465,20180,4,13,4,2,81,6,13.31,40,4,D,N,,2018-02-23,97,1967-09-21,2,M,32,96,86,58,2021-12-16,30,26,A1,1,Resolución final para la solicitud 100465 del 2018-02-23,2,2018,1,S,N,343,N,0,10.49,20231119,1,8,205,3,14,14,3,DC03,82,PAN,Adulto ...,4
100466,20100,1,5,3,4,8,6,8.97,85,7,D,N,,2010-07-11,63,1978-09-15,1,H,16,76,1,47,2022-03-16,49,7,D1,1,Resolución final para la solicitud 100466 del 2010-07-11,6,2010,1,S,N,90,N,0,9.32,20210114,6,1,69,4,41,13,1,DC01,86,BHR,Senior,8
100467,20220,2,7,5,10,76,3,10.71,92,1,A,S,1.0,2022-04-28,61,1975-05-07,1,H,312,76,14,50,2020-06-12,23,93,A2,2,Resolución final para la solicitud 100467 del 2022-04-28,2,2022,1,N,N,300,S,1,6.17,20200806,6,1,443,1,34,15,3,DC03,91,QAT,Joven a...,3
100468,20120,5,10,2,8,74,6,5.87,31,1,P,N,,2012-06-16,88,2006-04-05,1,H,482,5,60,19,2020-08-24,46,72,P1,1,Resolución final para la solicitud 100468 del 2012-06-16,1,2012,1,N,S,168,S,1,11.45,20231106,5,5,182,2,35,13,6,DC06,99,KWT,Adulto ...,7
100469,20240,5,3,1,10,80,6,8.08,60,5,D,N,,2024-04-11,6,1986-07-11,1,H,463,2,83,39,2023-03-19,11,66,A1,1,Resolución final para la solicitud 100469 del 2024-04-11,7,2024,1,N,N,320,N,0,11.97,20220211,1,2,376,9,30,15,1,DC01,47,PRT,Joven a...,3
100470,20230,2,13,3,2,31,3,5.82,73,3,A,S,2.0,2023-06-05,80,1982-05-23,1,H,301,48,23,43,2022-07-27,39,72,A1,1,Resolución final para la solicitud 100470 del 2023-06-05,6,2023,1,S,N,182,N,0,11.52,20210124,3,6,293,6,10,6,5,DC05,79,NAM,Joven a...,3
100471,20220,4,6,5,10,42,2,8.66,35,7,P,N,,2022-12-30,18,1976-06-09,1,H,408,49,89,49,2023-07-14,49,98,D2,2,Resolución final para la solicitud 100471 del 2022-12-30,6,2022,1,N,N,206,S,1,9.12,20210214,6,1,253,7,25,9,10,DC10,10,VCT,Adulto ...,4
100472,20220,5,8,3,3,79,1,11.95,75,6,D,N,,2022-01-23,18,2005-05-12,1,H,45,89,30,20,2020-10-09,46,5,A1,1,Resolución final para la solicitud 100472 del 2022-01-23,7,2022,1,S,N,42,S,1,12.13,20211028,5,5,348,1,13,5,4,DC04,12,ITA,Joven a...,3
100473,20160,3,2,5,8,34,2,8.54,36,9,A,S,4.0,2016-12-20,78,1998-11-23,2,M,195,98,98,27,2023-07-31,46,87,P1,1,Resolución final para la solicitud 100473 del 2016-12-20,7,2016,1,N,S,144,N,0,11.88,20230417,5,5,327,9,36,14,1,DC01,100,VUT,Menor d...,1
100474,20230,4,10,3,9,99,2,12.48,31,1,D,N,,2023-11-28,87,1972-12-14,1,H,474,17,81,53,2022-01-26,10,58,P1,1,Resolución final para la solicitud 100474 del 2023-11-28,7,2023,1,N,S,140,N,0,5.01,20210130,4,5,224,8,20,2,2,DC02,61,CHN,Joven a...,3
100475,20100,4,7,4,2,23,5,9.89,49,8,P,N,,2010-03-20,14,1977-04-22,2,M,291,51,27,48,2022-05-20,18,82,A1,1,Resolución final para la solicitud 100475 del 2010-03-20,1,2010,1,S,N,357,S,1,12.36,20200129,7,10,349,3,15,14,1,DC01,100,VUT,Adulto ...,6
100476,20190,5,14,5,9,77,1,5.74,83,5,P,N,,2019-08-11,47,1990-12-18,2,M,450,15,79,35,2021-11-04,11,24,A1,1,Resolución final para la solicitud 100476 del 2019-08-11,1,2019,1,S,N,439,N,0,6.77,20230217,1,2,152,3,22,6,8,DC08,20,TGO,Descono...,10
100477,20130,3,11,4,3,27,2,8.1,15,1,P,N,,2013-02-26,50,2000-05-31,2,M,103,40,97,25,2020-01-07,3,39,P2,2,Resolución final para la solicitud 100477 del 2013-02-26,1,2013,1,S,S,63,S,1,11.36,20220117,2,6,354,8,12,14,1,DC01,96,SVK,Joven a...,3
100478,20100,5,9,4,2,99,4,7.66,92,3,A,S,4.0,2010-01-28,17,1991-05-29,1,H,71,75,68,34,2020-05-12,39,32,D2,2,Resolución final para la solicitud 100478 del 2010-01-28,2,2010,1,S,S,68,N,0,5.7,20220906,3,6,335,9,50,9,4,DC04,98,COL,Senior,8
100479,20160,2,9,2,8,78,4,13.68,47,3,P,N,,2016-05-22,64,1963-02-02,1,H,377,58,26,62,2023-06-30,25,100,A1,1,Resolución final para la solicitud 100479 del 2016-05-22,4,2016,1,S,S,440,N,0,13.18,20231225,6,2,486,8,15,7,4,DC04,25,PHL,Adulto ...,6
100480,20100,5,11,3,7,96,6,11.09,69,1,D,N,,2010-07-22,82,1973-02-14,2,M,190,41,10,52,2020-09-29,50,96,D2,2,Resolución final para la solicitud 100480 del 2010-07-22,5,2010,1,N,N,408,N,0,10.14,20221009,5,7,99,2,25,6,6,DC06,31,MUS,Adulto ...,6
100481,20220,3,11,4,7,82,2,5.06,39,9,A,S,1.0,2022-10-24,26,1967-12-19,1,H,279,11,99,58,2021-09-13,18,67,A1,1,Resolución final para la solicitud 100481 del 2022-10-24,5,2022,1,S,N,242,S,1,9.29,20201020,7,10,199,3,26,3,8,DC08,90,TTO,Senior,8
100482,20160,3,4,1,3,15,5,13.74,70,9,D,N,,2016-11-02,82,1994-12-15,2,M,136,7,2,31,2022-07-13,21,7,D2,2,Resolución final para la solicitud 100482 del 2016-11-02,1,2016,1,S,S,393,N,0,9.85,20221217,1,8,76,3,34,2,7,DC07,78,GNQ,Menor d...,1
100483,20220,1,2,1,4,48,2,12.7,34,8,P,N,,2022-11-12,8,1996-02-28,2,M,418,91,25,29,2023-12-10,34,77,A1,1,Resolución final para la solicitud 100483 del 2022-11-12,3,2022,1,N,N,482,S,1,8.64,20231225,5,8,428,7,31,10,8,DC08,62,DMA,Joven,2
100484,20240,3,1,2,10,16,2,9.17,80,2,A,S,4.0,2024-01-12,81,1979-07-05,2,M,297,73,9,46,2022-01-11,15,39,A1,1,Resolución final para la solicitud 100484 del 2024-01-12,6,2024,1,N,S,83,S,1,13.22,20230408,4,9,363,1,44,3,4,DC04,73,GHA,Adulto ...,7
100485,20220,5,1,3,9,56,6,8.07,76,5,P,N,,2022-11-19,88,1962-10-09,1,H,294,26,82,63,2022-05-27,7,65,D2,2,Resolución final para la solicitud 100485 del 2022-11-19,6,2022,1,S,S,391,S,1,8.52,20211105,1,10,410,6,40,7,4,DC04,84,BWA,Adulto ...,7
100486,20120,5,3,1,2,29,3,6.54,16,3,P,N,,2012-09-24,80,1977-09-20,1,H,251,42,98,48,2020-01-19,41,75,D1,1,Resolución final para la solicitud 100486 del 2012-09-24,4,2012,1,N,S,8,N,0,12.04,20200803,5,9,475,4,7,7,6,DC06,38,PAK,No consta,9
100487,20130,5,11,2,4,83,4,5.63,42,6,D,N,,2013-03-20,13,1979-02-25,2,M,460,91,86,46,2022-12-30,37,95,D2,2,Resolución final para la solicitud 100487 del 2013-03-20,1,2013,1,N,N,331,N,0,6.23,20200729,6,2,332,3,30,7,7,DC07,93,CHL,Senior,8
100488,20170,3,13,3,9,3,2,6.71,83,3,D,N,,2017-07-20,65,1988-09-11,2,M,352,5,11,37,2022-09-23,9,76,P1,1,Resolución final para la solicitud 100488 del 2017-07-20,7,2017,1,S,S,375,N,0,9.19,20201212,7,3,52,1,18,12,3,DC03,99,KWT,Joven a...,3
100489,20120,1,12,2,7,45,6,11.36,21,7,P,N,,2012-06-25,90,1983-12-11,1,H,105,43,55,42,2022-11-03,48,83,P2,2,Resolución final para la solicitud 100489 del 2012-06-25,3,2012,1,N,S,403,N,0,13.84,20210527,6,8,472,10,14,15,5,DC05,70,BRN,Adulto,5
100490,20180,1,5,5,2,88,5,8.71,82,8,A,S,2.0,2018-02-24,68,1988-11-29,1,H,182,87,72,37,2021-09-15,10,5,A1,1,Resolución final para la solicitud 100490 del 2018-02-24,3,2018,1,S,S,354,N,0,6.5,20210516,4,5,487,7,14,13,8,DC08,6,UKR,Adulto ...,7
100491,20220,1,1,3,7,79,6,5.64,16,9,P,N,,2022-05-23,5,1982-09-07,2,M,190,16,13,43,2023-09-09,50,91,A1,1,Resolución final para la solicitud 100491 del 2022-05-23,4,2022,1,N,N,140,S,1,6.93,20210118,5,7,149,7,7,14,5,DC05,23,GTM,Adulto ...,6
100492,20180,2,11,1,2,50,5,6.46,19,1,D,N,,2018-03-26,44,1998-03-14,2,M,289,22,8,27,2022-11-27,16,75,P2,2,Resolución final para la solicitud 100492 del 2018-03-26,3,2018,1,S,S,88,S,1,7.49,20220713,5,3,336,10,47,12,4,DC04,8,HTI,Adulto ...,4
100493,20140,2,8,1,3,3,5,6.02,42,3,A,S,4.0,2014-08-14,39,2007-01-23,1,H,291,98,38,18,2021-11-11,22,98,P1,1,Resolución final para la solicitud 100493 del 2014-08-14,4,2014,1,N,S,444,N,0,8.83,20210524,6,7,11,7,17,4,10,DC10,31,MUS,Adulto ...,4
100494,20160,1,14,2,5,16,5,8.24,91,6,P,N,,2016-08-30,22,1980-09-10,1,H,339,44,5,45,2021-08-02,30,21,D1,1,Resolución final para la solicitud 100494 del 2016-08-30,1,2016,1,N,N,133,N,0,5.96,20210211,1,8,415,4,13,10,8,DC08,16,BLR,Adulto,5
100495,20130,2,13,4,2,37,3,5.85,8,6,P,N,,2013-11-24,44,1996-04-12,2,M,270,39,45,29,2022-06-01,39,10,D2,2,Resolución final para la solicitud 100495 del 2013-11-24,2,2013,1,S,N,478,S,1,10.6,20210304,3,6,119,5,21,15,1,DC01,19,CMR,Descono...,10
100496,20170,3,3,2,6,72,3,9.32,74,9,P,N,,2017-08-17,28,2002-09-17,2,M,296,28,88,23,2020-10-10,27,86,D1,1,Resolución final para la solicitud 100496 del 2017-08-17,2,2017,1,N,N,272,N,0,5.02,20221211,3,6,474,1,22,3,10,DC10,44,YEM,Adulto ...,6
100497,20130,5,15,3,4,21,3,10.12,83,5,D,N,,2013-12-11,62,1975-11-28,2,M,114,31,48,50,2022-07-07,28,4,D1,1,Resolución final para la solicitud 100497 del 2013-12-11,1,2013,1,N,N,262,S,1,11.07,20210719,8,8,113,5,5,4,5,DC05,53,KGZ,No consta,9
100498,20190,3,14,3,3,79,5,5.97,58,9,D,N,,2019-12-10,1,1985-12-23,1,H,105,57,82,40,2021-10-28,6,1,D1,1,Resolución final para la solicitud 100498 del 2019-12-10,4,2019,1,N,N,93,N,0,12.06,20221205,8,3,33,7,40,12,6,DC06,76,COM,Joven,2
100499,20190,3,10,2,2,87,3,8.57,48,7,P,N,,2019-12-01,64,1992-01-09,1,H,15,77,86,33,2021-11-04,35,95,A1,1,Resolución final para la solicitud 100499 del 2019-12-01,3,2019,1,S,N,295,N,0,10.75,20210105,5,4,394,1,29,13,5,DC05,94,UGA,Joven a...,3
